question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",A,Cannot be determined,C,B,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Microsoft,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",C,Cannot be determined,B,A,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Accenture,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",Cannot be determined,B,A,C,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,TCS,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",C,A,B,Cannot be determined,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,TCS,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",A,C,Cannot be determined,B,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Capgemini,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",Cannot be determined,B,A,C,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Google,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",B,C,Cannot be determined,A,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Infosys,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",C,A,Cannot be determined,B,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Google,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",B,C,Cannot be determined,A,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Google,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",A,C,Cannot be determined,B,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Capgemini,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",A,B,Cannot be determined,C,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Cognizant,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",A,B,C,Cannot be determined,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Google,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",Cannot be determined,C,B,A,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,TCS,Expert
"Binary Logic: Three men A, B, and C are accused of a crime. One is a truth-teller, one is a liar, and one is an alternator (alternates truth and lies). They make statements:
A: 'B committed the crime.'
B: 'A is lying.'
C: 'I did not commit the crime.'
If the criminal is the truth-teller, who committed the crime?",Cannot be determined,B,C,A,B,"Assuming B is the criminal and the truth-teller, C's statement must be true (C is alternator/liar). A's statement is true (matching B committing the crime). B is the liar (saying A is lying is false, which matches B being the liar). This holds consistently.",reasoning,4,Amazon,Expert
