question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
A container contains 60 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,40 liters,39.67 liters,48.00 liters,41.67 liters,41.67 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 10/60)^2 = 60 * (50/60)^2 = 41.67 liters.,numerical,4,Capgemini,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",32,8,16,100,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,Google,Expert
Find the remainder when 5^231 is divided by 11.,5,6,4,1,5,"By Fermat's Little Theorem, since 11 is prime, 5^10 ≡ 1 (mod 11). Therefore, 5^231 = (5^10)^23 * 5^1 ≡ 1^23 * 5 ≡ 5 (mod 11).",numerical,4,Cognizant,Expert
A container contains 60 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,52 liters,52.27 liters,48.00 liters,50.27 liters,52.27 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 4/60)^2 = 60 * (56/60)^2 = 52.27 liters.,numerical,4,Microsoft,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",32,64,16,8,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,Tech Mahindra,Expert
Find the remainder when 4^111 is divided by 11.,5,4,3,1,4,"By Fermat's Little Theorem, since 11 is prime, 4^10 ≡ 1 (mod 11). Therefore, 4^111 = (4^10)^11 * 4^1 ≡ 1^11 * 4 ≡ 4 (mod 11).",numerical,4,Cognizant,Expert
A container contains 60 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,48.00 liters,50.27 liters,52 liters,52.27 liters,52.27 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 4/60)^2 = 60 * (56/60)^2 = 52.27 liters.,numerical,4,Google,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",16,13,8,32,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,Wipro,Expert
Find the remainder when 3^271 is divided by 11.,4,2,1,3,3,"By Fermat's Little Theorem, since 11 is prime, 3^10 ≡ 1 (mod 11). Therefore, 3^271 = (3^10)^27 * 3^1 ≡ 1^27 * 3 ≡ 3 (mod 11).",numerical,4,Capgemini,Expert
A container contains 40 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,32.00 liters,20.50 liters,22.50 liters,20 liters,22.50 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 10/40)^2 = 40 * (30/40)^2 = 22.50 liters.,numerical,4,Tech Mahindra,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",16,8,64,32,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,Amazon,Expert
Find the remainder when 4^67 is divided by 7.,1,4,3,5,4,"By Fermat's Little Theorem, since 7 is prime, 4^6 ≡ 1 (mod 7). Therefore, 4^67 = (4^6)^11 * 4^1 ≡ 1^11 * 4 ≡ 4 (mod 7).",numerical,4,Cognizant,Expert
A container contains 40 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,20 liters,22.50 liters,20.50 liters,32.00 liters,22.50 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 10/40)^2 = 40 * (30/40)^2 = 22.50 liters.,numerical,4,Accenture,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",8,32,16,64,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,TCS,Expert
Find the remainder when 2^397 is divided by 13.,3,2,1,99,2,"By Fermat's Little Theorem, since 13 is prime, 2^12 ≡ 1 (mod 13). Therefore, 2^397 = (2^12)^33 * 2^1 ≡ 1^33 * 2 ≡ 2 (mod 13).",numerical,4,Microsoft,Expert
A container contains 60 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,40 liters,39.67 liters,48.00 liters,41.67 liters,41.67 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 10/60)^2 = 60 * (50/60)^2 = 41.67 liters.,numerical,4,Capgemini,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",8,16,70,32,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,Infosys,Expert
Find the remainder when 5^217 is divided by 13.,6,5,1,4,5,"By Fermat's Little Theorem, since 13 is prime, 5^12 ≡ 1 (mod 13). Therefore, 5^217 = (5^12)^18 * 5^1 ≡ 1^18 * 5 ≡ 5 (mod 13).",numerical,4,Google,Expert
A container contains 60 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,52.27 liters,48.00 liters,52 liters,50.27 liters,52.27 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 4/60)^2 = 60 * (56/60)^2 = 52.27 liters.,numerical,4,Cognizant,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",32,64,16,8,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,Tech Mahindra,Expert
Find the remainder when 4^235 is divided by 7.,5,3,4,1,4,"By Fermat's Little Theorem, since 7 is prime, 4^6 ≡ 1 (mod 7). Therefore, 4^235 = (4^6)^39 * 4^1 ≡ 1^39 * 4 ≡ 4 (mod 7).",numerical,4,Microsoft,Expert
A container contains 40 liters of pure milk. 5 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,30 liters,32.00 liters,30.62 liters,28.62 liters,30.62 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 5/40)^2 = 40 * (35/40)^2 = 30.62 liters.,numerical,4,TCS,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",32,96,8,16,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,TCS,Expert
Find the remainder when 2^391 is divided by 11.,3,1,33,2,2,"By Fermat's Little Theorem, since 11 is prime, 2^10 ≡ 1 (mod 11). Therefore, 2^391 = (2^10)^39 * 2^1 ≡ 1^39 * 2 ≡ 2 (mod 11).",numerical,4,TCS,Expert
A container contains 40 liters of pure milk. 5 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,30.62 liters,28.62 liters,30 liters,32.00 liters,30.62 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 5/40)^2 = 40 * (35/40)^2 = 30.62 liters.,numerical,4,Google,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",64,32,16,8,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,Wipro,Expert
Find the remainder when 2^193 is divided by 13.,1,40,2,3,2,"By Fermat's Little Theorem, since 13 is prime, 2^12 ≡ 1 (mod 13). Therefore, 2^193 = (2^12)^16 * 2^1 ≡ 1^16 * 2 ≡ 2 (mod 13).",numerical,4,Infosys,Expert
A container contains 40 liters of pure milk. 5 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,28.62 liters,32.00 liters,30 liters,30.62 liters,30.62 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 5/40)^2 = 40 * (35/40)^2 = 30.62 liters.,numerical,4,Wipro,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",32,8,64,16,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,TCS,Expert
Find the remainder when 5^181 is divided by 7.,1,5,4,6,5,"By Fermat's Little Theorem, since 7 is prime, 5^6 ≡ 1 (mod 7). Therefore, 5^181 = (5^6)^30 * 5^1 ≡ 1^30 * 5 ≡ 5 (mod 7).",numerical,4,Wipro,Expert
A container contains 40 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,32.40 liters,32.00 liters,30.40 liters,32 liters,32.40 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 4/40)^2 = 40 * (36/40)^2 = 32.40 liters.,numerical,4,TCS,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",16,8,15,4,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Wipro,Expert
Find the remainder when 4^205 is divided by 13.,5,1,3,4,4,"By Fermat's Little Theorem, since 13 is prime, 4^12 ≡ 1 (mod 13). Therefore, 4^205 = (4^12)^17 * 4^1 ≡ 1^17 * 4 ≡ 4 (mod 13).",numerical,4,Microsoft,Expert
A container contains 60 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,48.00 liters,52 liters,50.27 liters,52.27 liters,52.27 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 4/60)^2 = 60 * (56/60)^2 = 52.27 liters.,numerical,4,Google,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",16,8,32,64,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,Amazon,Expert
Find the remainder when 3^457 is divided by 13.,3,1,2,4,3,"By Fermat's Little Theorem, since 13 is prime, 3^12 ≡ 1 (mod 13). Therefore, 3^457 = (3^12)^38 * 3^1 ≡ 1^38 * 3 ≡ 3 (mod 13).",numerical,4,TCS,Expert
A container contains 50 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,40.00 liters,42.32 liters,42 liters,40.32 liters,42.32 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 50 * (1 - 4/50)^2 = 50 * (46/50)^2 = 42.32 liters.,numerical,4,Wipro,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",16,32,8,28,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,Infosys,Expert
Find the remainder when 2^211 is divided by 11.,2,1,82,3,2,"By Fermat's Little Theorem, since 11 is prime, 2^10 ≡ 1 (mod 11). Therefore, 2^211 = (2^10)^21 * 2^1 ≡ 1^21 * 2 ≡ 2 (mod 11).",numerical,4,Tech Mahindra,Expert
A container contains 40 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,20 liters,32.00 liters,20.50 liters,22.50 liters,22.50 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 10/40)^2 = 40 * (30/40)^2 = 22.50 liters.,numerical,4,Infosys,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",53,8,32,16,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,Wipro,Expert
Find the remainder when 5^457 is divided by 13.,1,4,6,5,5,"By Fermat's Little Theorem, since 13 is prime, 5^12 ≡ 1 (mod 13). Therefore, 5^457 = (5^12)^38 * 5^1 ≡ 1^38 * 5 ≡ 5 (mod 13).",numerical,4,Google,Expert
A container contains 60 liters of pure milk. 5 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,50.42 liters,50 liters,48.42 liters,48.00 liters,50.42 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 5/60)^2 = 60 * (55/60)^2 = 50.42 liters.,numerical,4,Google,Expert
"If log_2(x) + log_4(x) = 7.5, find the value of x.",32,8,64,16,32,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 7.5 => log_2(x) = 5 => x = 2^5 = 32.,numerical,4,Cognizant,Expert
Find the remainder when 5^321 is divided by 11.,4,6,1,5,5,"By Fermat's Little Theorem, since 11 is prime, 5^10 ≡ 1 (mod 11). Therefore, 5^321 = (5^10)^32 * 5^1 ≡ 1^32 * 5 ≡ 5 (mod 11).",numerical,4,Cognizant,Expert
A container contains 40 liters of pure milk. 5 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,32.00 liters,30 liters,28.62 liters,30.62 liters,30.62 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 5/40)^2 = 40 * (35/40)^2 = 30.62 liters.,numerical,4,TCS,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",67,16,4,8,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Capgemini,Expert
Find the remainder when 5^141 is divided by 11.,4,1,6,5,5,"By Fermat's Little Theorem, since 11 is prime, 5^10 ≡ 1 (mod 11). Therefore, 5^141 = (5^10)^14 * 5^1 ≡ 1^14 * 5 ≡ 5 (mod 11).",numerical,4,Amazon,Expert
A container contains 50 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,40.00 liters,32.00 liters,30.00 liters,30 liters,32.00 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 50 * (1 - 10/50)^2 = 50 * (40/50)^2 = 32.00 liters.,numerical,4,Capgemini,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",8,32,77,16,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,TCS,Expert
Find the remainder when 5^381 is divided by 11.,6,1,5,4,5,"By Fermat's Little Theorem, since 11 is prime, 5^10 ≡ 1 (mod 11). Therefore, 5^381 = (5^10)^38 * 5^1 ≡ 1^38 * 5 ≡ 5 (mod 11).",numerical,4,Accenture,Expert
A container contains 60 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,52.27 liters,48.00 liters,50.27 liters,52 liters,52.27 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 4/60)^2 = 60 * (56/60)^2 = 52.27 liters.,numerical,4,Google,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",16,4,8,7,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Wipro,Expert
Find the remainder when 2^361 is divided by 11.,3,2,56,1,2,"By Fermat's Little Theorem, since 11 is prime, 2^10 ≡ 1 (mod 11). Therefore, 2^361 = (2^10)^36 * 2^1 ≡ 1^36 * 2 ≡ 2 (mod 11).",numerical,4,Accenture,Expert
A container contains 50 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,30.00 liters,40.00 liters,30 liters,32.00 liters,32.00 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 50 * (1 - 10/50)^2 = 50 * (40/50)^2 = 32.00 liters.,numerical,4,Accenture,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",84,16,8,4,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Accenture,Expert
Find the remainder when 3^277 is divided by 13.,2,1,3,4,3,"By Fermat's Little Theorem, since 13 is prime, 3^12 ≡ 1 (mod 13). Therefore, 3^277 = (3^12)^23 * 3^1 ≡ 1^23 * 3 ≡ 3 (mod 13).",numerical,4,Tech Mahindra,Expert
A container contains 50 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,40.00 liters,30 liters,30.00 liters,32.00 liters,32.00 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 50 * (1 - 10/50)^2 = 50 * (40/50)^2 = 32.00 liters.,numerical,4,Capgemini,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",16,8,51,4,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Infosys,Expert
Find the remainder when 3^341 is divided by 11.,3,4,2,1,3,"By Fermat's Little Theorem, since 11 is prime, 3^10 ≡ 1 (mod 11). Therefore, 3^341 = (3^10)^34 * 3^1 ≡ 1^34 * 3 ≡ 3 (mod 11).",numerical,4,Microsoft,Expert
A container contains 50 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,42 liters,40.32 liters,42.32 liters,40.00 liters,42.32 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 50 * (1 - 4/50)^2 = 50 * (46/50)^2 = 42.32 liters.,numerical,4,TCS,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",16,68,4,8,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Wipro,Expert
Find the remainder when 3^151 is divided by 11.,2,1,4,3,3,"By Fermat's Little Theorem, since 11 is prime, 3^10 ≡ 1 (mod 11). Therefore, 3^151 = (3^10)^15 * 3^1 ≡ 1^15 * 3 ≡ 3 (mod 11).",numerical,4,Wipro,Expert
A container contains 40 liters of pure milk. 4 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,32 liters,32.00 liters,30.40 liters,32.40 liters,32.40 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 40 * (1 - 4/40)^2 = 40 * (36/40)^2 = 32.40 liters.,numerical,4,Wipro,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",49,16,4,8,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Microsoft,Expert
Find the remainder when 5^145 is divided by 13.,5,1,4,6,5,"By Fermat's Little Theorem, since 13 is prime, 5^12 ≡ 1 (mod 13). Therefore, 5^145 = (5^12)^12 * 5^1 ≡ 1^12 * 5 ≡ 5 (mod 13).",numerical,4,Accenture,Expert
A container contains 60 liters of pure milk. 10 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,39.67 liters,40 liters,48.00 liters,41.67 liters,41.67 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 10/60)^2 = 60 * (50/60)^2 = 41.67 liters.,numerical,4,Amazon,Expert
"If log_2(x) + log_4(x) = 6, find the value of x.",32,16,42,8,16,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 6.0 => log_2(x) = 4 => x = 2^4 = 16.,numerical,4,Accenture,Expert
Find the remainder when 2^289 is divided by 13.,1,2,3,69,2,"By Fermat's Little Theorem, since 13 is prime, 2^12 ≡ 1 (mod 13). Therefore, 2^289 = (2^12)^24 * 2^1 ≡ 1^24 * 2 ≡ 2 (mod 13).",numerical,4,Microsoft,Expert
A container contains 60 liters of pure milk. 5 liters of milk is replaced with water. This process is repeated one more time. What is the remaining quantity of pure milk in the container?,50.42 liters,48.42 liters,48.00 liters,50 liters,50.42 liters,Quantity of milk left = Capacity * (1 - replaced/Capacity)^cycles = 60 * (1 - 5/60)^2 = 60 * (55/60)^2 = 50.42 liters.,numerical,4,Microsoft,Expert
"If log_2(x) + log_4(x) = 4.5, find the value of x.",16,96,4,8,8,Change base to 2: log_2(x) + log_2(x)/2 = 1.5 * log_2(x) = 4.5 => log_2(x) = 3 => x = 2^3 = 8.,numerical,4,Google,Expert
Find the remainder when 3^61 is divided by 7.,1,2,4,3,3,"By Fermat's Little Theorem, since 7 is prime, 3^6 ≡ 1 (mod 7). Therefore, 3^61 = (3^6)^10 * 3^1 ≡ 1^10 * 3 ≡ 3 (mod 7).",numerical,4,Capgemini,Expert
